date,symbol,price,est_eps_growth,to_buy,sma_10d,sma_50w,sma_100d,sma_200d,sma_50d,std_10d,sma_10d_1weeks_ago,sma_10d_2weeks_ago,sma_10d_1months_ago,sma_10d_2months_ago,sma_10d_3months_ago,sma_10d_4months_ago,sma_10d_5months_ago,sma_10d_6months_ago,sma_10d_7months_ago,sma_10d_11months_ago,month,RnD_expenses,revenues,GP,netIncome,dividendsPaid,open_price,vwap,volume,price_to_vwap,sector,ebitda,income_lag_days,marketCap,total_debt,balance_lag_days,other_expenses,cashcasheq,netDebt,curr_est_eps,curr_est_rev,future_est_rev,EV,max_in_4M,max4M_lag,min_in_4M,min4M_lag,max_minus_min,var_price_to_minmax,maxPercen_4M,max_in_1M,max1M_lag,min_in_1M,min1M_lag,max_minus_min1M,var_price_to_minmax1M,maxPercen_1M,max_in_2W,max2W_lag,min_in_2W,min2W_lag,max_minus_min2W,var_price_to_minmax2W,maxPercen_2W,max_in_8M,max8M_lag,dist_max8M_4M,min_in_8M,min8M_lag,dist_min8M_4M,max_minus_min8M,var_price_minmax8M,maxPercen_8M,ebitdaMargin,Spread1Mby8M,Spread4Mby8M,Spread1Mby4M,debtToPrice,markRevRatio,open_price_to_now,eps_growth,pe,peg,PS_to_PEG,netDebtToPrice,dividend_payout_ratio,EVEbitdaRatio,EVGP,EVRevenues,fwdPriceTosale,fwdPriceTosale_diff,var_sma50D,var_sma100D,var_sma10D,var_sma10D_50D,var_sma50D_100D,var_sma50D_200D,var_sma10D_100D,var_sma10D_200D,relative_std,deriv_1w,deriv_2w,deriv_1m,diff_deriv_1m1w,deriv_2m,deriv2_1_2m,deriv_3m,deriv2_1_3m,deriv2_2_3m,deriv_4m,deriv_5m,deriv_6m,deriv_min4M,deriv_max8M,deriv_min8M,deriv_1w1m_growth,deriv_1m2m_growth,deriv_3m4m_growth,1W_return,price_to_SMA10d_1W,price_to_SMA10d_5M,1M_return,2M_return,3M_return,4M_return,5M_return,6M_return,7M_return,1y_return,1M_1W_growth,2M_1W_growth,1M1W_2M1W_growth,2M_1M_growth,3M_2M_growth,4M_3M_growth,1Y_6M_growth,price_to_sma_10d_ratio,price_to_sma_50d_ratio,price_to_sma_100d_ratio,price_to_sma_200d_ratio,sma_10d_to_sma_50d_ratio,sma_10d_to_sma_100d_ratio,sma_10d_to_sma_200d_ratio,sma_50d_to_sma_100d_ratio,sma_50d_to_sma_200d_ratio,sma_100d_to_sma_200d_ratio,golden_cross,death_cross,smas_above_count,price_above_all_sma,price_below_all_sma,combined_valuation_score,market_cap_quintile,return_to_pe,sma10_yoy_growth
2023-07-03,CINF,98.32,0.55,1,97.18,104.74,108.3,105.87,101.54,1.02,99.4,101.54,100.25,104.71,109.36,122.32,109.66,103.37,108.84,104.24,7,0,2605000000,2605000000,534000000,-117000000,96.58,97.46,377209,100.89,financial services,713000000,3,15426407999,867000000,3,0.0,748000000,119000000,0.74,1968875000,2010435000,15545407999,122.02,119,95.01,5,27.01,0.12,0.24,104.0,20,95.01,5,8.99,0.37,0.06,100.5,13,95.01,5,5.49,0.6,0.02,130.66,144,25,95.01,5,0,35.65,0.09,0.33,0.27,0.25,0.76,0.33,0.06,5.92,0.02,0.55,132.88,240.14,40.55,0.01,-0.22,21.8,5.97,5.97,7.67,1.75,-0.03,-0.09,0.01,-0.04,-0.06,-0.04,-0.1,-0.08,0.01,-4.32,-6.44,-1.93,2.39,-3.2,-1.26,-3.68,-0.87,-0.49,-6.0,-2.27,-0.84,0.66,-0.22,0.66,1.24,-0.4,-0.39,-0.01,0.99,0.9,-0.02,-0.06,-0.1,-0.2,-0.1,-0.05,-0.1,-0.06,-0.01,-0.05,-0.83,-0.04,-0.04,-0.11,-0.01,0.01,-0.03,-0.09,-0.07,-0.04,-0.1,-0.08,-0.06,-0.04,0.02,0,1,1,0,0,100.2,1,-0.0,-6.77
2023-07-03,CPNG,17.34,0.42,0,17.03,16.7,15.73,16.53,16.45,0.41,16.79,16.37,15.85,16.27,15.17,14.94,16.62,15.27,19.46,17.88,7,0,5837889000,1523788000,145000000,0,17.6,17.49,3779743,99.14,consumer cyclical,293635000,3,30940854420,2723531000,3,-5241000.0,4473193000,-1749662000,0.05,5688972186,5927808758,29191192420,17.85,56,12.66,110,5.19,0.9,0.03,17.76,5,15.43,28,2.33,0.82,0.02,17.76,5,16.06,7,1.7,0.75,0.02,20.37,235,179,12.66,110,0,7.71,0.61,0.17,0.05,0.3,0.67,0.45,0.09,5.3,-0.01,0.42,344.01,822.27,155.14,-0.06,0.0,99.41,19.16,5.0,5.22,-0.08,0.05,0.1,0.02,0.04,0.05,-0.0,0.08,0.03,0.02,2.2,1.94,1.49,-0.71,0.54,-0.96,0.72,-0.38,0.19,0.6,0.14,0.34,0.04,-0.01,0.04,0.48,1.79,0.21,0.03,1.03,1.04,0.09,0.07,0.14,0.16,0.04,0.14,-0.11,-0.03,0.06,0.03,0.86,-0.03,0.07,0.02,-0.15,0.02,0.05,0.1,0.05,0.04,0.08,0.03,0.05,-0.0,-0.05,0,1,4,1,0,321.21,3,0.0,-4.75
2023-07-03,TRV,173.09,0.46,0,173.07,176.17,176.76,178.0,177.18,2.07,174.91,175.28,175.5,179.46,168.38,184.92,188.0,187.81,187.62,157.86,7,0,10098000000,10098000000,-14000000,-232000000,172.34,172.92,536040,100.1,financial services,223000000,3,39602992000,8031000000,3,-2827000000.0,605000000,7426000000,2.05,10032211118,10403919535,47028992000,185.77,45,161.33,101,24.44,0.48,0.07,177.97,17,167.24,4,10.73,0.55,0.03,176.68,13,167.24,4,9.44,0.62,0.02,194.51,159,114,161.33,101,0,33.18,0.35,0.12,0.02,0.32,0.74,0.44,0.2,3.92,0.0,0.46,84.32,183.26,46.73,0.19,16.57,210.89,4.66,4.66,3.81,-0.12,-0.02,-0.02,0.0,-0.02,0.0,-0.0,-0.02,-0.03,0.01,-7.28,-4.38,-2.41,4.87,-3.19,-0.78,1.57,1.99,4.76,-2.96,-2.98,-2.45,0.12,-0.13,0.12,2.02,-0.24,-1.53,-0.01,0.99,0.92,-0.01,-0.04,0.03,-0.06,-0.08,-0.08,-0.08,0.1,-0.0,-0.03,-0.87,-0.02,0.07,-0.09,0.19,0.0,-0.02,-0.02,-0.03,-0.02,-0.02,-0.03,0.0,-0.0,-0.01,0,1,1,0,0,120.78,4,0.0,9.64
2023-07-03,PGR,132.59,1.06,0,131.79,130.74,136.7,132.19,131.74,0.98,130.42,129.93,130.68,133.99,141.56,142.6,134.28,129.17,130.8,113.13,7,0,15347400000,15347400000,345400000,-68000000,132.05,132.21,1131800,100.29,financial services,577100000,3,77538632000,6886500000,3,-2675900000.0,179500000,6707000000,0.83,15021057723,15400267307,84245632000,149.87,83,120.73,61,29.14,0.41,0.13,133.66,6,126.28,19,7.38,0.86,0.01,133.66,6,128.18,12,5.48,0.8,0.01,149.87,83,0,120.26,229,168,29.61,0.42,0.13,0.04,0.25,0.98,0.25,0.09,5.05,0.0,1.06,158.99,149.98,29.68,0.09,-0.2,145.98,5.49,5.49,5.03,-0.02,0.01,-0.03,0.01,0.0,-0.04,-0.0,-0.04,-0.0,0.01,8.68,5.32,1.91,-6.77,-0.7,-2.61,-2.99,-2.45,-2.29,-2.5,-0.34,0.57,0.19,-0.21,0.05,3.54,-3.73,0.19,0.02,1.02,0.99,0.01,-0.01,-0.06,-0.07,-0.01,0.03,0.01,0.17,-0.0,-0.03,-0.93,-0.02,-0.05,-0.01,0.14,0.01,0.01,-0.03,0.0,0.0,-0.04,-0.0,-0.04,-0.0,0.03,0,1,3,0,0,115.11,5,-0.0,16.49
2023-07-03,VLO,117.43,0.48,0,113.96,122.36,122.7,124.09,112.33,2.65,112.35,112.22,111.22,115.96,134.36,134.42,140.59,123.32,135.59,108.84,7,0,34509000000,2970000000,1944000000,-367000000,118.32,117.98,1466100,99.53,energy,3454000000,3,40983070000,2337000000,3,106000000.0,5075000000,-2738000000,5.04,34367439386,38458651071,38245070000,142.26,91,104.18,60,38.08,0.35,0.21,118.85,0,105.75,27,13.1,0.89,0.01,118.85,0,108.28,11,10.57,0.87,0.01,150.39,157,66,104.18,60,0,46.21,0.29,0.28,0.1,0.28,0.82,0.34,0.06,1.19,-0.01,0.48,23.29,48.33,40.7,-0.07,-0.19,11.07,12.88,1.11,1.07,-0.12,0.05,-0.04,0.03,0.01,-0.08,-0.09,-0.07,-0.08,0.02,20.32,10.42,6.21,-14.11,0.74,-5.48,-5.64,-5.93,-6.38,-4.25,-4.63,-0.98,0.22,-0.21,0.22,2.27,7.45,0.33,0.05,1.05,0.84,0.06,0.01,-0.13,-0.13,-0.16,-0.05,-0.13,0.08,0.01,-0.03,-1.33,-0.04,-0.14,-0.0,0.13,0.03,0.05,-0.04,-0.05,0.01,-0.07,-0.08,-0.08,-0.09,-0.01,0,1,2,0,0,23.89,4,-0.01,4.7
2023-07-03,XOM,107.46,0.16,0,104.79,105.93,109.25,107.78,107.36,1.75,104.56,106.46,105.12,114.97,107.57,110.92,114.05,107.91,111.64,91.52,7,0,85295000000,28837000000,7880000000,-3701000000,107.49,107.62,7397000,99.85,energy,16147000000,3,432526500000,41496000000,3,737000000.0,29528000000,11968000000,2.03,81802668333,93592428571,444494500000,119.92,66,98.02,109,21.9,0.43,0.12,109.14,25,101.62,10,7.52,0.78,0.02,108.46,0,101.62,10,6.84,0.85,0.01,119.92,66,0,98.02,109,0,21.9,0.43,0.12,0.19,0.34,1.0,0.34,0.1,5.07,-0.0,0.16,52.82,324.87,64.06,0.03,-0.47,27.53,15.41,5.21,4.62,-0.45,0.0,-0.02,0.03,-0.02,-0.02,-0.0,-0.04,-0.03,0.02,11.6,2.0,2.34,-9.26,-3.76,-6.09,-0.04,-1.19,3.72,-0.87,-1.32,-0.08,0.09,-0.19,0.09,3.96,-1.62,-0.96,0.03,1.03,0.94,0.02,-0.07,-0.0,-0.03,-0.06,-0.0,-0.04,0.17,-0.01,-0.09,-0.94,-0.09,0.07,-0.03,0.18,0.03,0.0,-0.02,-0.0,-0.02,-0.04,-0.03,-0.02,-0.0,0.01,0,1,2,0,0,105.16,5,-0.0,14.5
2023-07-03,PHM,77.29,0.13,1,76.77,52.61,63.26,53.74,70.0,1.09,74.65,72.39,66.99,65.05,56.98,53.98,54.6,45.57,44.06,43.77,7,0,4188753000,1253120000,720345000,-35935000,78.01,77.51,1389600,99.72,consumer cyclical,958548000,3,16871479520,2348775000,3,13586000.0,1728713000,620062000,2.51,4007295619,4054059351,17491541520,79.15,5,52.24,112,26.91,0.93,0.02,79.15,5,68.47,28,10.68,0.83,0.02,79.15,5,73.8,13,5.35,0.65,0.02,79.15,5,0,37.33,241,129,41.82,0.96,0.02,0.23,0.26,0.64,0.4,0.14,4.03,-0.01,0.13,30.76,242.39,60.18,0.04,-0.05,18.25,13.96,4.18,4.16,0.13,0.1,0.22,0.01,0.1,0.11,0.3,0.21,0.43,0.01,10.56,9.8,10.3,-0.26,6.12,-4.18,6.77,-1.77,0.65,5.83,4.54,5.29,0.22,-0.37,0.17,0.03,0.68,0.16,0.04,1.04,1.42,0.15,0.19,0.36,0.43,0.42,0.7,0.75,0.77,0.11,0.15,-0.23,0.03,0.14,0.06,0.04,0.01,0.1,0.22,0.44,0.1,0.21,0.43,0.11,0.3,0.18,1,0,4,1,0,76.34,2,0.01,75.39
2023-02-13,WRB,45.64,0.11,0,45.67,45.64,47.44,45.92,47.9,0.71,46.23,47.02,48.62,49.8,49.29,45.14,44.18,41.87,44.97,40.29,2,0,2979672000,380402000,382223000,-53045000,45.69,45.72,1846836,99.83,financial services,566195000,44,18995203924,2837194000,44,-947245000.0,1449346000,1387848000,0.74,2503017333,2532051487,20383051924,51.33,74,43.95,10,7.38,0.23,0.12,49.07,20,43.95,10,5.12,0.33,0.08,46.89,5,43.95,10,2.94,0.57,0.03,51.33,74,0,40.59,194,184,10.74,0.47,0.12,0.19,0.48,0.69,0.69,0.15,6.37,-0.0,0.11,61.91,563.6,88.41,0.07,-0.14,36.0,53.58,6.84,7.5,1.13,-0.05,-0.04,-0.0,-0.05,0.01,0.04,-0.04,-0.01,0.02,-2.36,-2.76,-2.98,-0.62,-2.08,0.9,-1.22,0.88,0.86,0.12,0.29,0.63,0.17,-0.08,0.03,-0.21,0.43,-10.73,-0.01,0.99,1.03,-0.06,-0.08,-0.07,0.01,0.03,0.09,0.01,0.13,-0.05,-0.07,-0.31,-0.02,0.01,0.09,0.04,-0.0,-0.05,-0.04,-0.01,-0.05,-0.04,-0.01,0.01,0.04,0.03,1,0,0,0,1,178.77,2,-0.0,13.35
2023-02-13,MCK,366.96,0.13,0,366.45,347.75,371.17,353.34,376.04,5.31,373.14,378.82,379.16,379.61,385.47,349.26,363.44,347.48,326.15,277.15,2,0,70490000000,3174000000,1079000000,-77000000,368.42,367.71,630500,99.8,healthcare,1722000000,44,50236824000,8175000000,44,276000000.0,2774000000,5401000000,6.36,71044037469,68082735235,55637824000,401.78,101,341.31,94,60.47,0.42,0.09,387.57,17,355.53,11,32.04,0.36,0.06,381.3,11,355.53,11,25.77,0.44,0.04,401.78,101,0,298.69,241,147,103.09,0.66,0.09,0.02,0.31,0.59,0.53,0.16,0.71,-0.0,0.13,57.67,447.34,627.68,0.11,-0.07,32.31,17.53,0.79,0.74,0.03,-0.02,-0.01,0.0,-0.03,0.01,0.06,-0.01,0.04,0.01,-24.72,-23.72,-12.2,12.52,-6.33,5.88,-6.17,3.02,0.16,4.42,0.7,3.25,0.27,-0.34,0.28,1.03,0.93,-2.39,-0.02,0.98,1.01,-0.03,-0.03,-0.05,0.05,0.01,0.06,0.13,0.32,-0.02,-0.02,-0.07,-0.0,-0.02,0.1,0.25,0.0,-0.02,-0.01,0.04,-0.03,-0.01,0.04,0.01,0.06,0.05,1,0,2,0,0,138.71,4,-0.0,32.22
2023-02-13,TGT,173.32,0.26,0,174.21,172.26,158.99,163.16,158.96,3.13,171.28,164.08,156.35,156.74,162.06,153.75,167.06,167.35,145.04,214.96,2,0,31395000000,7449000000,876000000,-497000000,170.99,172.04,2432640,100.75,consumer defensive,1880000000,16,79883188000,18777000000,16,615000000.0,2229000000,16548000000,1.4,30705293242,25254388920,96431188000,181.7,11,139.68,53,42.02,0.8,0.05,181.7,11,157.53,25,24.17,0.65,0.05,181.7,11,168.12,13,13.58,0.38,0.05,183.89,181,170,137.16,228,175,46.73,0.77,0.06,0.06,0.52,0.9,0.58,0.24,2.54,0.01,0.26,123.57,476.64,187.32,0.21,-0.57,51.29,12.95,3.07,3.16,0.62,0.09,0.09,-0.01,0.1,-0.0,-0.03,0.1,0.07,0.02,8.16,18.48,16.97,8.81,8.29,-8.68,3.75,-6.61,-4.54,4.89,1.25,0.99,0.63,-0.06,0.16,-0.52,1.05,-0.23,0.01,1.01,1.04,0.11,0.11,0.07,0.13,0.04,0.04,0.19,-0.19,0.1,0.09,0.03,-0.0,-0.03,0.05,-0.22,-0.01,0.09,0.09,0.06,0.1,0.1,0.07,-0.0,-0.03,-0.03,0,1,3,0,0,166.11,5,0.0,-18.96
2023-12-26,HIG,79.8,0.24,1,80.01,72.89,73.97,72.21,75.95,0.57,79.59,78.41,76.09,71.54,73.05,71.82,73.41,70.9,70.17,76.06,12,0,6168000000,4942000000,651000000,-137000000,79.59,79.73,858900,100.08,financial services,991000000,87,23963940000,4361000000,87,-4129000000.0,111000000,4250000000,1.97,6168922727,6362355800,28213940000,81.07,7,68.82,83,12.25,0.9,0.02,81.07,7,76.65,26,4.42,0.71,0.02,81.07,7,78.33,5,2.74,0.54,0.02,81.07,7,0,67.05,236,153,14.02,0.91,0.02,0.16,0.32,0.87,0.36,0.18,3.89,0.0,0.24,40.41,169.27,43.57,0.18,-0.21,28.47,5.71,4.57,3.77,-0.12,0.05,0.08,-0.0,0.05,0.03,0.05,0.08,0.11,0.01,0.84,2.78,3.71,2.87,4.13,0.42,2.25,-0.73,-1.88,2.0,1.28,1.48,0.13,-0.18,0.05,-0.77,-0.1,0.13,0.0,1.0,1.09,0.05,0.12,0.09,0.11,0.09,0.13,0.14,0.05,0.05,0.11,-0.59,0.06,-0.02,0.02,-0.07,-0.0,0.05,0.08,0.11,0.05,0.08,0.11,0.03,0.05,0.02,1,0,3,0,0,60.96,3,0.0,5.19
2023-12-26,CB,222.07,0.15,1,221.76,205.89,213.12,204.22,220.29,2.58,223.07,226.0,222.9,212.15,212.6,200.62,195.73,192.38,196.98,225.05,12,0,13872000000,13872000000,2043000000,-356000000,220.23,221.24,1134221,100.37,financial services,2711000000,87,90426904000,14436000000,87,-12447000000.0,2586000000,11850000000,4.46,13044778006,11229116800,102276904000,230.4,22,198.67,111,31.73,0.74,0.04,230.4,22,216.91,5,13.49,0.38,0.04,228.24,13,216.91,5,11.33,0.46,0.03,230.4,22,0,183.71,180,69,46.69,0.82,0.04,0.2,0.29,0.68,0.43,0.16,6.52,0.01,0.15,49.83,333.26,51.12,0.13,-0.17,37.73,7.37,7.37,8.05,1.53,0.01,0.04,0.0,0.01,0.03,0.08,0.04,0.09,0.01,-4.0,-7.86,-0.83,3.17,4.96,5.79,3.16,1.99,-1.8,5.36,5.27,4.95,0.21,-0.38,0.21,3.82,-1.17,-0.41,-0.0,1.0,1.13,-0.0,0.05,0.04,0.11,0.13,0.15,0.13,-0.01,0.0,0.05,-0.99,0.05,-0.0,0.06,-0.15,0.0,0.01,0.04,0.09,0.01,0.04,0.09,0.03,0.08,0.04,1,0,4,1,0,107.05,5,0.0,-1.46
2023-12-26,PHM,103.18,0.13,1,101.64,72.96,82.12,75.54,86.3,2.5,98.55,92.47,86.62,71.64,75.71,80.09,81.04,74.65,67.8,51.1,12,0,4003533000,1181159000,638775000,-35361000,102.75,102.99,1111834,100.18,consumer cyclical,849895000,87,22121688820,2406771000,87,16729000.0,1848451000,558320000,2.83,4054059351,4466886652,22680008820,105.13,11,68.8,63,36.33,0.95,0.02,105.13,11,86.59,26,18.54,0.89,0.02,105.13,11,95.36,13,9.77,0.8,0.02,105.13,11,0,64.7,238,175,40.43,0.95,0.02,0.21,0.46,0.9,0.51,0.11,5.53,0.0,0.13,36.44,270.74,49.0,0.03,-0.06,26.69,19.2,5.66,4.95,-0.57,0.2,0.26,0.02,0.18,0.05,0.14,0.24,0.35,0.02,18.52,21.42,16.56,-1.96,15.77,-0.79,9.16,-3.7,-6.61,5.77,4.43,4.76,0.55,-0.18,0.16,0.12,0.05,0.59,0.05,1.05,1.27,0.19,0.44,0.36,0.29,0.27,0.38,0.52,1.02,0.14,0.38,-0.63,0.21,-0.05,-0.05,0.46,0.02,0.2,0.26,0.37,0.18,0.24,0.35,0.05,0.14,0.09,1,0,4,1,0,88.27,3,0.01,98.9
2023-02-09,WRB,45.69,0.11,0,45.83,45.55,47.42,45.92,48.09,0.76,46.57,47.52,48.67,49.97,49.38,43.64,44.05,41.38,45.46,39.92,2,0,2979672000,380402000,382223000,-53045000,46.33,46.13,2157471,99.04,financial services,566195000,40,19016013744,2837194000,40,-947245000.0,1449346000,1387848000,0.74,2503017333,2532051487,20403861744,51.33,70,43.95,6,7.38,0.24,0.12,49.24,30,43.95,6,5.29,0.33,0.08,47.89,13,43.95,6,3.94,0.44,0.05,51.33,70,0,40.59,190,184,10.74,0.47,0.12,0.19,0.49,0.69,0.72,0.15,6.38,-0.01,0.11,61.98,564.21,88.41,0.07,-0.14,36.04,53.64,6.85,7.51,1.13,-0.05,-0.04,-0.0,-0.05,0.01,0.05,-0.03,-0.0,0.02,-3.52,-3.66,-2.98,0.54,-2.14,0.84,-1.23,0.88,0.91,0.51,0.33,0.72,0.29,-0.08,0.03,0.18,0.39,-3.4,-0.02,0.98,1.04,-0.06,-0.09,-0.07,0.05,0.04,0.1,0.01,0.14,-0.04,-0.07,-0.37,-0.03,0.01,0.13,0.04,-0.0,-0.05,-0.04,-0.01,-0.05,-0.03,-0.0,0.01,0.05,0.03,1,0,0,0,1,178.97,2,-0.0,14.8
2023-02-09,MCK,362.36,0.13,0,368.74,346.05,370.77,352.83,376.61,7.34,376.38,379.3,378.2,380.94,391.1,346.92,364.26,341.26,324.95,275.22,2,0,70490000000,3174000000,1079000000,-77000000,367.89,365.62,1016832,99.11,healthcare,1722000000,40,49607084000,8175000000,40,276000000.0,2774000000,5401000000,6.36,71044037469,68082735235,55008084000,401.78,97,339.16,119,62.62,0.37,0.11,387.57,13,355.53,7,32.04,0.21,0.07,387.57,13,355.53,7,32.04,0.21,0.07,401.78,97,0,298.69,237,118,103.09,0.62,0.11,0.02,0.31,0.61,0.51,0.16,0.7,-0.02,0.13,56.95,441.73,627.68,0.11,-0.07,31.94,17.33,0.78,0.73,0.02,-0.04,-0.02,-0.02,-0.02,0.02,0.07,-0.01,0.05,0.02,-56.08,-33.88,-15.84,40.24,-9.29,6.55,-9.58,3.13,-0.29,3.86,-0.38,3.52,0.19,-0.41,0.27,2.54,0.71,-3.48,-0.04,0.96,0.99,-0.04,-0.05,-0.07,0.04,-0.01,0.06,0.12,0.32,-0.0,-0.01,-0.6,-0.01,-0.03,0.13,0.24,-0.02,-0.04,-0.02,0.03,-0.02,-0.01,0.05,0.02,0.07,0.05,1,0,1,0,0,136.99,4,-0.0,33.98
2023-02-09,TGT,171.37,0.26,0,173.59,173.28,158.81,163.78,158.76,3.73,168.91,162.8,150.71,159.82,161.74,152.65,164.98,163.91,145.85,211.87,2,0,31395000000,7449000000,876000000,-497000000,172.7,172.16,1656113,99.54,consumer defensive,1880000000,12,78984433000,18777000000,12,615000000.0,2229000000,16548000000,1.4,30705293242,25254388920,95532433000,181.7,7,139.68,49,42.02,0.75,0.06,181.7,7,154.84,30,26.86,0.62,0.06,181.7,7,165.74,10,15.96,0.35,0.06,183.89,177,170,137.16,224,175,46.73,0.73,0.07,0.06,0.57,0.9,0.64,0.24,2.52,-0.01,0.26,122.18,471.28,187.32,0.21,-0.57,50.82,12.82,3.04,3.13,0.61,0.08,0.08,-0.01,0.09,-0.0,-0.03,0.09,0.06,0.02,9.84,17.14,20.66,10.82,5.78,-14.88,3.21,-8.72,-2.57,4.68,1.28,1.24,0.65,-0.07,0.15,-0.52,2.58,-0.31,0.01,1.01,1.04,0.14,0.07,0.06,0.12,0.04,0.05,0.17,-0.19,0.12,0.06,1.12,-0.06,-0.01,0.06,-0.23,-0.01,0.08,0.08,0.05,0.09,0.09,0.06,-0.0,-0.03,-0.03,0,1,3,0,0,164.27,5,0.0,-18.07
2021-12-02,CVX,115.14,0.42,1,114.32,102.51,104.86,105.09,110.97,1.62,115.17,115.24,113.37,100.34,97.18,100.28,105.79,104.6,102.92,85.64,12,0,42552000000,14414000000,6111000000,-2571000000,113.25,114.0,11392400,101.0,energy,12569000000,63,220543761600,37347000000,63,7586000000.0,5998000000,31349000000,2.2,39974094286,45336889125,251892761600,118.08,16,92.86,105,25.22,0.88,0.03,118.08,16,111.1,13,6.98,0.58,0.03,118.0,8,111.1,13,6.9,0.59,0.02,118.08,16,0,92.86,105,0,25.22,0.88,0.03,0.3,0.28,1.0,0.28,0.17,5.18,0.02,0.42,52.28,124.8,24.08,0.14,-0.42,20.04,17.48,5.92,4.86,-0.32,0.04,0.1,0.01,0.03,0.06,0.06,0.09,0.09,0.01,-0.12,-0.2,1.77,1.89,7.4,5.63,5.99,2.11,-1.41,3.72,1.87,1.76,0.21,-0.18,0.21,-1.07,-0.76,0.61,-0.0,1.0,1.09,0.02,0.15,0.18,0.15,0.09,0.1,0.12,0.34,0.02,0.15,-0.89,0.13,0.03,-0.03,0.22,0.01,0.04,0.1,0.1,0.03,0.09,0.09,0.06,0.06,-0.0,1,0,4,1,0,53.65,5,0.0,33.49
2021-12-02,CBRE,99.92,0.5,1,99.29,86.21,97.38,90.17,101.12,2.85,102.6,104.29,103.39,96.73,95.0,90.35,87.04,88.0,83.01,62.85,12,0,6798327000,1539380000,435743000,0,95.73,99.74,2303300,100.18,real estate,513699000,63,33381251417,4490284000,63,7693000.0,2767820000,1722464000,1.19,6654343782,8158417231,35103715417,107.88,27,90.04,105,17.84,0.55,0.08,107.88,27,94.63,2,13.25,0.4,0.08,105.0,8,94.63,2,10.37,0.51,0.05,107.88,27,0,77.72,239,134,30.16,0.74,0.08,0.08,0.44,0.59,0.74,0.13,4.91,0.04,0.5,84.14,168.66,34.35,0.05,0.0,68.34,22.8,5.16,4.09,-0.82,-0.01,0.03,0.01,-0.02,0.04,0.12,0.02,0.1,0.03,-10.72,-8.74,-3.47,7.25,1.59,5.06,1.64,2.55,0.05,2.39,2.58,1.99,0.09,-0.29,0.09,2.09,-3.18,-0.31,-0.03,0.97,1.15,-0.03,0.03,0.05,0.11,0.15,0.14,0.2,0.59,-0.01,0.06,-1.13,0.07,0.02,0.05,0.4,0.01,-0.01,0.03,0.11,-0.02,0.02,0.1,0.04,0.12,0.08,1,0,3,0,0,85.98,3,0.0,57.98
2021-12-02,NUE,107.56,0.1,1,112.39,89.96,107.63,96.9,106.59,4.87,113.58,112.03,107.61,99.34,118.75,97.77,96.09,102.84,79.96,53.19,12,0,10313223000,3406273000,2118301000,-120067000,105.44,106.9,2945000,100.62,basic materials,3098853000,61,30165309560,5667812000,61,0.0,1764293000,3903519000,7.16,10146115924,10445543276,34068828560,128.81,111,93.33,72,35.48,0.4,0.2,122.06,9,104.62,1,17.44,0.17,0.13,122.06,9,104.62,1,17.44,0.17,0.13,128.81,111,0,75.6,223,151,53.21,0.6,0.2,0.3,0.33,0.67,0.49,0.19,2.92,0.02,0.1,15.01,156.06,53.36,0.13,-0.06,10.99,10.0,3.3,2.89,-0.04,0.01,-0.0,-0.04,0.05,-0.01,0.1,0.04,0.16,0.05,-24.08,-8.94,-0.05,24.03,4.11,4.16,-3.73,-1.84,-7.84,2.45,2.29,0.79,0.2,-0.19,0.14,480.6,-1.01,-2.52,-0.05,0.95,1.12,-0.0,0.08,-0.09,0.1,0.12,0.05,0.35,1.02,0.06,0.14,-0.61,0.08,-0.16,0.21,0.93,-0.04,0.01,-0.0,0.11,0.05,0.04,0.16,-0.01,0.1,0.11,1,0,2,0,0,48.02,3,-0.01,111.3
2021-12-02,HPQ,37.64,0.16,0,34.23,29.67,29.54,30.35,30.44,2.18,31.94,31.52,30.31,27.76,29.14,28.49,29.79,31.28,34.11,24.25,12,445000000,16675000000,3265000000,3099000000,-219000000,36.45,37.17,18331200,101.27,technology,1334000000,32,40688840000,7492000000,32,51000000.0,4299000000,3193000000,0.88,15393441254,16515898667,43881840000,38.38,1,26.11,50,12.27,0.94,0.02,38.38,1,30.64,14,7.74,0.9,0.02,38.38,1,31.22,13,7.16,0.9,0.02,38.38,1,0,26.11,50,0,12.27,0.94,0.02,0.08,0.63,1.0,0.63,0.18,2.44,0.03,0.16,42.63,269.24,110.34,0.08,-0.07,32.89,13.44,2.63,2.46,0.02,0.24,0.27,0.1,0.12,0.03,0.0,0.16,0.13,0.06,22.8,12.24,7.33,-15.47,4.94,-2.39,2.83,-2.25,-2.11,2.29,1.57,1.06,0.23,-0.74,0.23,2.11,0.48,0.24,0.18,1.18,1.26,0.24,0.36,0.29,0.32,0.26,0.2,0.1,0.55,0.05,0.15,-0.64,0.09,-0.05,0.02,0.29,0.1,0.24,0.27,0.24,0.12,0.16,0.13,0.03,0.0,-0.03,1,0,4,1,0,89.55,4,0.01,41.15
