date,stock,target,market_cap,price,price_1Y,price_6M,i_revenue,i_inc_lag_days,i_costOfRevenue,i_grossProfit,i_netIncome,i_otherExpenses,i_eps,i_ebitda,i_researchAndDevelopmentExpenses,i_interestIncome,b_cashAndCashEquivalents,b_totalDebt,b_bal_lag_days,b_netDebt,b_totalAssets,b_otherCurrentAssets,b_totalLiabilities,b_totalEquity,b_cashAndShortTermInvestments,b_netReceivables,b_totalCurrentLiabilities,b_totalStockholdersEquity,c_debtRepayment,c_lag_days,c_freeCashFlow,c_dividendsPaid,c_otherFinancingActivites,c_operatingCashFlow,c_capitalExpenditure,e_current_estimated_eps,e_future_estimated_eps,e_current_estim_rev,e_future_estim_rev,price_to_sales,fwd_price_to_sales_diff,est_eps_growth,peRatio,pegRatio,dividend_payout_ratio,est_rev_growth,fcf,fcf_yield,fcf_margin,acid_test,1Y_return,6M_return,div_by_rev_growth,GPRatio,nedDebtToMarketCap,EVGPratio,EVEbitdaRatio,EVRevenue
2022-12-02,CVLT,0,2992127040,66.92,67.62,60.49,188057000,63,32302000.0,155755000,4518000,2537000.0,0.1,12636000,37053000,291000.0,262485000,12670000,63,-249815000,779788000,23225000.0,514525000,265263000,262485000,170166000,349396000,265263000,0,63,49330000.0,0,6672000,49844000,-514000.0,0.5,0.64906,186528571,197412500,15.910745359119842,-0.7540200251111031,0.2981199999999999,669.1999999999999,22.44733664296257,0.0,0.0583499296737763,50358000.0,0.0168301677458187,0.2677805133549934,1.2382826363209654,-1.0351966873706049,10.629856174574307,0.0,0.4593447731272965,-0.0834907731725187,17.606574684600815,217.02374485596707,14.58234492733586
2022-12-02,FDX,0,45533910000,181.41,246.28,229.9,22814000000,2,18173000000.0,4641000000,788000000,3429000000.0,3.08,2359000000,0,127000000.0,4646000000,38036000000,2,33390000000,85591000000,1272000000.0,61476000000,24115000000,4646000000,11644000000,14039000000,24115000000,-3000000,2,-340000000.0,-299000000,1000000,1518000000,-1858000000.0,2.80677,2.71452,23702391508,22717595494,1.9958757780310337,0.0084697087977141,-0.0328669609551193,58.89935064935064,-17.920534463097802,-0.3794416243654822,-0.0415483818865962,3376000000.0,0.0741425456324747,0.147979310949417,1.1603390554882826,-26.339938281630666,-21.09177903436277,9.132524713023598,-0.014903129657228,0.7332996441553119,17.00579831932773,33.45651123357355,3.4594507758393966
2022-03-01,FSLR,1,7977910000,75.62,76.67,105.16,907319000,60,660830000.0,246489000,131370000,-2284000.0,1.24,238753000,29881000,2183000.0,1450654000,239901000,60,-1210753000,7413746000,242660000.0,1454195000,5959551000,1826043000,454709000,726878000,5959551000,49872000,60,-160425000.0,0,-112000,34467000,-194892000.0,1.07322,-0.42766,917694666,588727412,8.79283912273412,4.758271013105793,-1.3984830696408936,60.98387096774194,-0.4360715713448111,0.0,-0.3584713589258238,229359000.0,0.028749258891113,0.2527876083273909,3.1377370067604198,-1.369505673666359,-28.090528718143776,-0.0,-0.143878834235809,-0.1517631810837675,27.454194710514464,28.343756937085608,7.458409886710187
2022-03-01,DIS,0,265465399999,145.7,194.51,182.4,21819000000,59,14567000000.0,7252000000,1152000000,0.0,0.63,3356000000,0,34000000.0,14444000000,54132000000,59,39688000000,203311000000,1117000000.0,99718000000,103593000000,14444000000,14882000000,30037000000,89864000000,-124000000,59,-1182000000.0,0,-189000000,-201000000,-981000000.0,0.73687,1.18786,20270068141,20053850667,12.16670791507402,1.0709193320382615,0.6120346872582679,231.26984126984124,3.778704803576752,0.0,-0.0106668350839265,780000000.0,0.0029382360187163,0.0357486594252715,0.976329193994074,-25.093825510256547,-20.120614035087726,-0.0,-0.0541729685136807,0.1495034757830945,42.07851627123552,90.92771156108462,13.985673037215273
2023-07-24,FAST,0,33381188000,58.42,51.54,53.22,1883100000,24,1025600000.0,857500000,298000000,462600000.0,0.52,440400000,0,600000.0,243600000,618400000,24,374800000,4576800000,156400000.0,1196000000,3380800000,243600000,1171600000,736600000,3380800000,-50000000,24,246200000.0,-199900000,6600000,302100000,-55900000.0,0.52658,0.50193,1888354662,1846818698,17.726720832669535,0.3482466972509357,-0.0468115006266855,112.34615384615384,-23.999690747386428,-0.6708053691275168,-0.0219958489979887,358000000.0,0.0107246033304746,0.1901120492804418,1.921259842519685,13.348855258052003,9.770762871101097,30.49690735687697,0.1307418618235887,0.0112278808052008,39.36558367346939,76.64847411444141,17.925754341245817
2023-07-24,LLY,1,413296136000,459.32,324.15,337.66,8312100000,24,1807400000.0,6504700000,1763200000,37500000.0,1.96,2575500000,2356500000,46000000.0,2694500000,18820000000,24,16125500000,54814000000,4532400000.0,43664700000,11149300000,2829100000,9171400000,18915000000,11063800000,0,24,-204400000.0,-1017800000,-15600000,631900000,-836300000.0,1.97915,-0.17894,7582701675,8967111715,49.72222855836672,-3.632010310204741,-1.0904125508425335,234.3469387755102,-2.149158486798748,-0.5772459165154264,0.1825747733903826,1468200000.0,0.0035524164687569,0.1766340635940376,0.6344435633095427,41.69983032546661,36.03032636379789,-3.1616959221477723,0.2589117070295112,0.0390168177134857,66.01713161252633,166.73330848378956,51.66223168633679
2022-11-29,IEX,0,17445030000,231.06,235.14,179.41,824000000,60,442200000.0,381800000,178700000,1000000.0,2.37,267300000,0,9600000.0,680700000,1299100000,60,618400000,4892600000,92900000.0,2090000000,2802600000,680700000,406100000,506500000,2802800000,0,60,181800000.0,-45300000,-1200000,198100000,-16300000.0,2.00316,1.97237,780428711,773143205,21.17115291262136,1.3926229663893075,-0.015370714271451,97.49367088607596,-63.42819804227109,-0.2534974818130945,-0.0093352613727713,214400000.0,0.0122900333218114,0.2601941747572815,2.145705824284304,-1.7351365144169364,28.788807758764847,27.15483495218305,0.220631067961165,0.0354484916334337,47.31123624934521,67.57736625514403,21.921638349514563
2023-06-29,NVDA,1,1009478600000,40.82,15.86,16.51,7192000000,60,2544000000.0,4648000000,2043000000,-15000000.0,0.083,2659000000,1875000000,150000000.0,5079000000,12080000000,60,7001000000,44460000000,872000000.0,19940000000,24520000000,15320000000,4080000000,7260000000,24520000000,0,60,2663000000.0,-99000000,-281000000,2911000000,-248000000.0,0.09236,0.20819,6532458383,11190351441,140.36131813125695,-50.15158653146099,1.2541143352100474,491.8072289156626,3.9215501737590097,-0.0484581497797356,0.7130383057811208,3159000000.0,0.0031293382544216,0.439238042269188,2.672176308539945,157.3770491803279,147.24409448818895,-0.0679600932893088,0.6309788654060067,0.0069352634122209,218.69182444061963,382.27890184279806,141.33476084538376
2023-06-29,SJM,0,14988288000,146.37,132.9,155.35,2234800000,60,1442400000.0,792400000,-600700000,27800000.0,-5.7,-545600000,47300000,35300000.0,655800000,4314200000,60,3658400000,14991400000,107700000.0,7700600000,7290800000,1143600000,597600000,1986700000,7290800000,0,60,298700000.0,-108400000,12700000,437400000,-138700000.0,2.41397,2.01647,2171866320,1837491600,6.7067692858421335,1.4501594315462896,-0.1646665037262269,-25.678947368421053,1.5594517881496197,0.1804561345097386,-0.1539573209091432,576100000.0,0.0384366780248684,0.2577859316269912,0.8764282478481905,10.135440180586906,-5.780495654972636,-1.1721179184212582,0.1548236978700554,0.2440839140534262,23.531913175164057,-34.176480938416425,8.343783783783783
2023-06-29,ZETA,1,1708658626,8.65,4.71,8.65,157602000,90,54350000.0,103252000,-56955000,11825000.0,-0.38,-42484000,18519000,2448000.0,107794000,183840000,90,76046000,469851000,8838000.0,339925000,129926000,107794000,109405000,130045000,129926000,0,90,10040000.0,0,-939000,20104000,-10064000.0,-0.29857,-0.27857,150253463,161972305,10.841604966942043,-0.292526061137746,-0.0669859664400308,-22.76315789473684,3.3981980263157867,-0.0,0.0779938230109212,30168000.0,0.0176559551106026,0.1914188906232154,1.6701833980545195,83.65180467091295,0.0,-0.0,0.1812096293194249,0.0445062570386134,17.284940010847247,-42.00886512569438,11.324124224311872
2023-06-29,COIN,1,16993092020,72.43,57.46,47.55,772529000,90,96369000.0,676160000,-78896000,-15222000.0,-0.34,-123875000,358031000,0.0,5018409000,3419678000,90,-1598731000,139301859000,124603676000.0,133626913000,5674946000,5321260000,548351000,130202823000,5674946000,0,90,463078000.0,0,460129000,463078000,-15231000.0,-1.44868,-0.75568,655305287,627599641,21.99670435672965,5.079620914782097,-0.4783665129635254,-213.02941176470588,4.453267651302945,-0.0,-0.0422789904943953,478309000.0,0.0281472612186796,0.6191469834789374,0.0450805202587658,26.05290636964846,52.32386961093588,0.0,1.062884370683819,-0.0940812300738662,22.76733468409844,-124.27334829465188,19.927227353277356
2021-01-26,XEL,0,35405780000,65.81,69.3,70.52,2947000000,26,1790000000.0,1157000000,288000000,731000000.0,0.54,952000000,0,0.0,129000000,22208000000,26,22079000000,53957000000,981000000.0,39382000000,14575000000,129000000,1630000000,4239000000,14575000000,-216000000,26,-1014000000.0,-218000000,1000000,674000000,-1688000000.0,0.53973,0.60646,3156658588,2897449589,12.014177129284018,0.2054591102612697,0.123635892020084,121.87037037037037,9.857199910085424,-0.7569444444444444,-0.0821149933620886,2362000000.0,0.0667122712732214,0.8014930437733289,0.4149563576315169,-5.036075036075029,-6.678956324446957,9.218102729506102,-0.3440787241262301,0.6235987457415145,49.68433880726016,60.383172268907565,19.50620291822192
2021-01-26,DG,0,50188159006,206.12,155.99,191.09,8199625000,88,5631385000.0,2568240000,574260000,0.0,2.32,918979000,0,0.0,2199443000,13460968000,88,11261525000,26153442000,197040000.0,19167923000,6985519000,2199443000,111139000,5886211000,6985519000,-1527000,88,202774000.0,-88362000,28348000,476205000,-273431000.0,2.03034,2.71707,8138720692,8294876518,6.120787109898319,-0.0702860690339992,0.3382339903661457,88.8448275862069,2.62672676658045,-0.1538710688538292,0.0191867778622129,749636000.0,0.0149365112179225,0.091423205329512,0.3925414838170089,32.136675427912046,7.86540373645926,-8.019640919326424,0.0247296675152827,0.2243860947091859,23.92676852864218,66.86734300348539,7.494206626034727
2023-07-14,HIMS,1,1861793273,8.86,5.83,7.75,207912000,14,37754000.0,170158000,-7157000,2066000.0,-0.0343,-6859000,11804000,2173000.0,65417000,5091000,14,-60326000,389884000,16187000.0,69813000,320071000,193142000,3902000,66547000,320071000,0,14,9962000.0,0,-2541000,16826000,-6864000.0,-0.048481,-0.035685,204952653,220079802,8.954717731540267,-0.4950896508134406,-0.2639384501144778,-258.3090379008746,9.786714962857378,-0.0,0.0738080175034377,23690000.0,0.0127242913289868,0.1139424371849628,2.9609749500353133,51.97255574614064,14.322580645161285,-0.0,0.1046885220670283,-0.0324020936560769,10.587026604685056,-262.64284487534627,8.664566128939166
2023-07-14,YUM,0,38092360000,135.56,119.45,128.13,1687000000,14,835000000.0,852000000,418000000,-5000000.0,1.49,619000000,0,96000000.0,437000000,11568000000,14,11131000000,5848000000,422000000.0,14284000000,-8436000000,437000000,656000000,1487000000,-8436000000,-184000000,14,264000000.0,-170000000,-10000000,324000000,-60000000.0,1.24021,1.27402,1744827411,1772048104,22.57994072317724,-1.083707119803229,0.0272615121632625,90.97986577181209,33.37300778729944,-0.4066985645933014,0.015600793997384,384000000.0,0.0100807616015389,0.2276229994072317,0.7350369872225958,13.486814566764336,5.798798095684076,-26.06909396159556,0.1564908120924718,0.2922108265279441,57.773896713615024,79.52077544426494,29.17804386484885
2022-06-22,LMT,0,110426610000,415.45,378.35,358.14,14964000000,87,13055000000.0,1909000000,1733000000,263000000.0,6.46,2525000000,0,0.0,1883000000,11645000000,87,9762000000,51510000000,706000000.0,41508000000,10002000000,1883000000,14657000000,16047000000,10002000000,0,87,1142000000.0,-767000000,-113000000,1410000000,-268000000.0,6.20861,1.879,15578535610,15980039431,7.379484763432237,-0.4692008134576708,-0.6973557688435899,64.31114551083591,-0.9222142898090842,-0.4425851125216388,0.0257728859150452,1678000000.0,0.0151956127241432,0.1121357925688318,1.030722253380694,9.805735430157252,16.002122075166135,-17.172508890953264,0.0763164929163325,0.0884026051329475,62.95893661602933,47.59944950495049,8.031850441058541
2022-06-22,CAH,0,14357070000,52.59,57.09,53.32,44836000000,83,43154000000.0,1682000000,-1390000000,79000000.0,-5.05,82000000,0,0.0,2356000000,5612000000,83,3256000000,42111000000,5570000000.0,42804000000,-693000000,2356000000,10250000000,28715000000,-697000000,-5000000,83,-501000000.0,-136000000,1000000,-419000000,-82000000.0,1.5237,1.18276,43116635184,44892422923,0.3202129984833616,-0.0004024588601068,-0.2237579576032027,-10.413861386138615,0.4654074204862851,0.097841726618705,0.0411856753529545,-337000000.0,-0.0234727559313982,-0.0075162815594611,0.4390040048755006,-7.882291119285338,-1.369092273068261,2.375625160452449,-0.0111740565616914,0.2267872205122633,10.471504161712248,214.79353658536584,0.3928332143813007
2022-09-19,AIG,0,41654980402,54.59,57.03,62.54,13681000000,81,2223000000.0,11458000000,2746000000,-3346000000.0,3.47,5838000000,0,440000000.0,2378000000,28438000000,81,26060000000,538938000000,0.0,28387000000,46824000000,244559000000,0,2313000000,45344000000,-1221000000,81,559000000.0,-256000000,1006000000,559000000,0.0,1.07625,0.50445,11182138675,11096956707,3.044732139609678,0.7089979597178151,-0.5312891986062718,15.73198847262248,-0.2961096990846439,-0.0932265112891478,-0.007617681239318,559000000.0,0.0134197638458896,0.040859586287552,105.73238218763512,-4.278449938628788,-12.711864406779656,12.238174368332324,0.040859586287552,0.6256154665901312,5.909842939605515,11.599003152106883,4.949563657773554
2022-09-19,GE,1,45694350000,41.73,65.56,57.27,18645000000,81,13244000000.0,5401000000,-790000000,325000000.0,-0.86,-561000000,696000000,42000000.0,13190000000,32516000000,81,19326000000,185540000000,2646000000.0,149598000000,35942000000,19935000000,20524000000,53883000000,34649000000,-778000000,81,205000000.0,-154000000,-418000000,550000000,-345000000.0,0.23273,0.29527,17356138471,18404114485,2.4507562349155267,0.0320771574349989,0.2687234133974991,-48.52325581395348,-1.805695127211608,0.1949367088607595,0.0603807128959613,895000000.0,0.0195866666228975,0.048002145347278,0.7508676205853423,-36.348383160463705,-27.13462545835517,3.228459875865398,0.0483239474389916,0.4229406917923113,12.03857618959452,-115.90080213903744,3.48728077232502
2022-09-19,MCD,0,188876649000,257.01,248.11,246.83,5718400000,81,2416300000.0,3302100000,1188000000,-12100000.0,1.61,3060100000,0,4600000.0,1872500000,47585500000,81,45713000000,49247800000,2152000000.0,55617600000,-6369800000,1872500000,1836700000,3480100000,-6369800000,1333800000,81,180200000.0,-1016900000,27600000,618100000,-437900000.0,2.46796,2.57845,5801235666,5699606054,33.029632239787354,0.1089122860129521,0.0447697693641712,159.63354037267078,35.65654740683652,-0.855976430976431,-0.017518614628196,1056000000.0,0.0055909505255993,0.1846670397313934,1.0658314416252406,3.5871186167425644,4.124296074221115,48.86096584365448,0.031512311135982,0.2420256831218982,71.04256352018413,76.66077873272116,41.02365154588696
2022-09-19,HUBS,1,13938949330,289.99,708.96,504.2,421755000,81,78931000.0,342824000,-56361000,-3091000.0,-1.18,-39026000,118914000,2050000.0,305664000,746210000,81,440546000,2273959000,119786000.0,1402492000,871467000,1246043000,165950000,662162000,871467000,-19324000,81,12379000.0,0,4437000,40920000,-28541000.0,0.42545,0.51072,410463983,425521169,33.04987333878674,-0.2925151966351791,0.2004230814431777,-245.7542372881356,-12.261773220855792,-0.0,0.0366833306297668,69461000.0,0.0049832306837146,0.1646951429147253,2.132398114056681,-59.09642292936132,-42.4851249504165,-0.0,0.3113015850434494,0.0316053950387665,41.94424932326792,-368.4593688822836,34.09442764164029
2023-08-31,NRG,1,8636500000,37.55,42.32,31.61,6348000000,62,4962000000.0,1386000000,308000000,13000000.0,1.26,897000000,0,151000000.0,422000000,12312000000,62,11890000000,28991000000,5713000000.0,25659000000,3332000000,422000000,3274000000,9876000000,3332000000,-256000000,62,381000000.0,-87000000,-23000000,570000000,-189000000.0,2.46714,2.54967,7726221844,10950684825,1.3605072463768115,-0.5718351096093286,0.0334516890002187,29.8015873015873,8.908843825910372,-0.2824675324675325,0.417340201472993,759000000.0,0.0878828229027962,0.1195652173913043,0.3742405832320777,-11.27126654064273,18.79152167035748,-0.6768279966094077,0.0600189035916824,1.37671510449835,14.80988455988456,22.8835005574136,3.233538122243226
2023-08-31,GDDY,1,10549044840,72.51,76.23,72.99,1048100000,62,388400000.0,659700000,82900000,6800000.0,0.54,184800000,219200000,45600000.0,582600000,3929000000,62,3346400000,6793900000,762000000.0,7458400000,-664500000,582600000,67200000,2616600000,-667100000,-6300000,62,156800000.0,0,14200000,198000000,-41200000.0,0.56318,0.72521,1054977799,1065163491,10.064922087587062,-0.1612360064049944,0.2877055293156717,134.27777777777777,4.667194895321168,0.0,0.0096548875337991,239200000.0,0.0226750387004706,0.2282224978532582,0.2483375372620958,-4.879968516332151,-0.6576243321002737,0.0,0.358744394618834,0.3172230330570857,21.06327852053964,75.19180108225108,13.257747199694686
2023-08-31,ADSK,0,47495160000,221.94,209.82,200.59,1345000000,31,127000000.0,1218000000,222000000,2000000.0,1.04,295000000,355000000,9000000.0,1714000000,2665000000,31,951000000,9107000000,346000000.0,7901000000,1206000000,2073000000,402000000,3875000000,1206000000,0,31,124000000.0,0,-38000000,135000000,-11000000.0,1.78032,1.99309,1325764502,1387570918,35.31238661710037,-1.083390186086966,0.1195122225217939,213.40384615384613,17.85623609459111,0.0,0.0466194530829277,146000000.0,0.0030739974346859,0.1085501858736059,0.6387096774193548,5.776379754074924,10.643601375940973,0.0,0.3561338289962825,0.0200230928793586,39.7751724137931,164.2242711864407,36.0194498141264
2023-06-20,HUM,0,55648451540,446.71,462.19,500.49,26742000000,81,0.0,26742000000,1239000000,22053000000.0,9.91,1937000000,0,113000000.0,13735000000,12016000000,81,-1719000000,54776000000,0.0,9743000000,16634000000,13735000000,3107000000,26942000000,16577000000,478000000,81,6464000000.0,-100000000,2995000000,6687000000,-223000000.0,9.27026,8.75791,26428299018,25825044156,2.080938282103059,0.0738867475792641,-0.0552681370317552,45.07669021190716,-8.15599957458446,-0.0807102502017756,-0.0228260949215509,6910000000.0,0.1241723679415069,0.2583950340288684,0.6251206295004083,-3.349271944438438,-10.745469439948856,3.5358763940639752,0.2417171490539226,-0.0308903473938423,2.01665737566375,27.841740598864224,2.01665737566375
2023-05-16,APP,1,8167177509,22.88,33.12,13.44,715405000,46,261960000.0,453445000,-4518000,10111000.0,-0.0121,199366000,144851000,69400000.0,1245893000,3273940000,46,2028047000,5915840000,164859000.0,4017260000,1898580000,1245893000,637605000,619570000,1898580000,-8327000,46,286465000.0,0,-38191000,288662000,-2197000.0,0.077028,0.078359,694849863,724389212,11.416159390834562,-0.1415885196714494,0.0172794308563119,-1890.909090909091,-1094.312137149103,-0.0,0.0425118440298231,290859000.0,0.0356131600763521,0.4065655118429421,3.040008392917669,-30.917874396135264,70.23809523809523,-0.0,0.6028976593677707,0.2483167529743475,22.48392750829759,51.138230736434494,14.250983022204206
