date,symbol,price,ratio,to_buy,sma_10d,sma_50w,sma_100d,sma_200d,sma_50d,other_expenses,NetProfitMargin,ebitdaMargin,eps,costOfRevenue,netIncome,revenues,revenues_lag_days,pe_ratio,cost_revenue_ratio
2023-10-23,LNC,21.43,0.87,1,23.42,26.73,25.25,25.66,24.76,1131000000,0.203,0.243,4.83,4312000000,853000000,4203000000,23,4.436853002070393,1.03
2023-10-23,WBA,21.96,0.54,1,22.35,31.8,26.85,30.71,23.33,1387000000,-0.005,0.044,-0.21,28947000000,-180000000,35422000000,53,-104.57142857142858,0.82
2023-10-23,UAL,35.38,0.8,1,38.23,46.65,49.07,47.97,44.72,12000000,0.079,0.139,3.47,10042000000,1138000000,14484000000,23,10.195965417867436,0.69
2023-10-23,KR,43.32,0.92,0,44.24,46.58,46.42,46.64,45.57,8000000,-0.005,0.011,-0.25,26475000000,-180000000,33853000000,72,-173.28,0.78
2023-10-23,CNC,70.86,1.0,0,71.51,70.22,67.27,68.11,67.46,3924000000,0.012,0.019,0.87,30335000000,469000000,38042000000,23,81.44827586206897,0.8
2021-02-01,FTI,8.78,1.15,0,9.04,6.79,6.87,6.64,8.27,33200000,-0.011,0.056,-0.09,3343200000,-39300000,3426100000,32,-96.48351648351648,0.98
2021-02-01,F,10.83,1.2,1,10.93,7.15,8.48,7.34,9.47,-1011000000,-0.078,0.005,-0.7,33075000000,-2788000000,35952000000,32,-15.471428571428573,0.92
2021-02-01,UNM,23.73,1.13,1,24.9,18.65,20.92,18.91,23.29,1448700000,0.032,0.046,0.66,-8867200000,135400000,4273500000,32,35.95454545454545,-2.07
2021-02-01,KR,33.7,0.82,1,34.74,32.83,32.8,33.25,32.38,1000000,-0.003,0.022,-0.1,23691000000,-77000000,30737000000,2,-337.0,0.77
2021-02-01,DELL,37.46,1.09,1,38.05,29.46,35.25,30.88,36.88,0,0.047,0.144,1.64,17965000000,1227000000,26112000000,3,22.84146341463415,0.69
2021-02-01,KSS,43.13,1.08,1,44.79,25.83,30.74,25.62,39.69,218000000,0.056,0.088,2.23,4000000000,343000000,6141000000,2,19.340807174887892,0.65
2021-02-01,CAH,54.48,0.38,1,54.94,51.48,51.78,52.08,54.56,12000000,0.015,0.017,2.14,39765000000,629000000,41541000000,32,25.457943925233643,0.96
2023-11-13,F,9.82,0.9,1,10.03,12.41,12.51,12.48,11.61,-67000000,0.027,0.132,0.3,37548000000,1199000000,43801000000,44,32.733333333333334,0.86
2023-11-13,AAL,11.78,0.57,1,11.64,14.59,14.46,14.69,12.38,2967000000,-0.04,-0.055,-0.83,10308000000,-545000000,13482000000,44,-14.19277108433735,0.76
2023-11-13,WBA,20.17,0.49,1,21.11,30.63,25.28,29.57,21.79,1387000000,-0.005,0.044,-0.21,28947000000,-180000000,35422000000,74,-96.04761904761907,0.82
2023-11-13,KSS,20.86,0.57,1,23.11,24.58,23.81,24.07,21.53,0,0.015,0.085,0.54,2349000000,59000000,4054000000,16,38.629629629629626,0.58
2023-11-13,LNC,21.87,0.88,1,22.6,25.83,25.05,24.95,23.71,1131000000,0.203,0.243,4.83,4312000000,853000000,4203000000,44,4.527950310559007,1.03
2023-11-13,GM,26.9,0.79,1,28.03,34.9,33.72,34.91,30.74,2932000000,0.069,0.068,2.21,35842000000,3064000000,44131000000,44,12.171945701357465,0.81
2023-11-13,UAL,38.11,0.86,1,36.84,46.31,46.83,47.05,40.56,12000000,0.079,0.139,3.47,10042000000,1138000000,14484000000,44,10.982708933717579,0.69
2023-11-13,CNC,72.14,1.01,0,70.59,69.43,67.71,67.61,69.29,3924000000,0.012,0.019,0.87,30335000000,469000000,38042000000,44,82.91954022988506,0.8
2023-11-13,CAH,104.94,0.47,0,99.74,84.99,91.71,85.74,91.9,2000000,0.0,0.012,0.02,52995000000,5000000,54763000000,44,5220.895522388059,0.97
2022-08-16,GPS,11.48,1.09,1,10.22,15.59,11.04,14.43,9.34,0,-0.013,0.027,-0.13,2527000000,-49000000,3857000000,17,-88.3076923076923,0.66
2022-08-16,AAL,15.5,0.8,0,15.0,17.22,15.98,16.87,14.19,25000000,0.035,0.08,0.73,10517000000,476000000,13422000000,47,21.232876712328768,0.78
2022-08-16,KSS,35.09,1.01,0,31.81,48.62,43.58,49.09,33.72,0,0.035,0.122,1.13,2538000000,143000000,4087000000,17,31.05309734513275,0.62
2022-08-16,WBA,42.04,1.11,0,39.94,45.75,41.92,45.5,39.66,479000000,0.009,0.02,0.33,26025000000,289000000,32597000000,77,127.39393939393939,0.8
2022-08-16,KR,49.08,1.01,0,47.27,47.71,51.55,48.96,47.96,0,0.021,0.057,1.01,28076000000,724000000,34638000000,3,48.59405940594059,0.81
2022-08-16,PSX,89.36,0.89,1,86.37,82.87,89.53,84.47,88.93,1549000000,0.065,0.095,6.56,43004000000,3167000000,48577000000,47,13.621951219512196,0.89
2022-08-16,VLO,113.31,0.86,1,110.05,93.48,113.8,96.83,113.41,15000000,0.091,0.133,11.62,45174000000,4693000000,51641000000,47,9.751290877796903,0.87
2024-05-14,F,12.44,1.16,1,12.28,12.31,12.31,11.95,12.61,124000000,0.031,0.065,0.33,39053000000,1332000000,42777000000,44,37.696969696969695,0.91
2024-05-14,AAL,15.19,0.79,0,14.36,14.34,14.33,13.82,14.24,-1536000000,-0.025,0.044,-0.48,10549000000,-312000000,12570000000,44,-31.645833333333332,0.84
2024-05-14,WBA,18.35,0.43,0,17.54,23.44,21.16,22.24,19.07,13067000000,-0.159,0.014,-6.85,30012000000,-5908000000,37052000000,75,-2.6788321167883216,0.81
2024-05-14,DXC,19.8,1.06,0,19.47,22.24,21.37,21.49,20.42,-179000000,-0.059,0.149,-1.1,2937000000,-200000000,3386000000,44,-18.0,0.87
2024-05-14,KSS,26.73,0.88,0,24.53,24.87,26.19,25.02,25.24,0,-0.008,0.068,-0.24,2111000000,-27000000,3382000000,10,-111.375,0.62
2024-05-14,CVS,56.0,0.8,0,55.8,71.29,73.23,71.72,69.99,35000000,0.013,0.034,0.88,75876000000,1113000000,87983000000,44,63.63636363636363,0.86
2024-05-14,CNC,76.87,1.02,0,75.77,71.87,76.0,72.69,75.42,-8286000000,0.029,0.035,2.17,35762000000,1163000000,40407000000,44,35.423963133640555,0.89
2024-05-14,WHR,95.99,1.17,1,95.14,121.39,109.61,117.47,105.76,0,-0.058,0.057,-4.72,3844000000,-259000000,4489000000,44,-20.33686440677966,0.86
2022-07-08,GPS,8.9,0.94,1,8.83,17.78,12.41,16.29,10.6,1293000000,-0.047,-0.019,-0.44,2381000000,-162000000,3477000000,69,-20.227272727272727,0.68
2022-07-08,AAL,13.97,0.72,0,13.56,17.89,16.44,17.65,15.75,25000000,0.035,0.08,0.73,10517000000,476000000,13422000000,8,19.136986301369863,0.78
2022-07-08,UAL,36.47,0.98,1,36.7,44.61,42.93,44.48,42.53,1642000000,0.027,0.083,1.01,9087000000,329000000,12112000000,8,36.10891089108911,0.75
2022-07-08,WBA,37.55,0.99,0,39.42,46.9,44.07,46.71,41.86,479000000,0.009,0.02,0.33,26025000000,289000000,32597000000,38,113.78787878787877,0.8
2022-07-08,WMT,41.8,0.81,1,41.22,47.12,46.16,46.82,43.69,-1998000000,0.015,0.043,0.25,106847000000,2054000000,141569000000,69,167.2,0.75
2022-07-08,KR,48.02,0.77,0,48.05,47.31,52.8,47.98,51.09,16000000,0.015,0.058,0.91,35842000000,664000000,44600000000,48,52.769230769230774,0.8
2024-03-11,F,12.11,1.05,0,12.36,12.2,11.45,12.23,12.01,-1802000000,-0.011,0.005,-0.13,43432000000,-526000000,45962000000,71,-93.15384615384615,0.94
2024-03-11,AAL,14.65,0.74,0,15.09,14.3,13.51,14.38,14.48,-1519000000,0.001,0.094,0.03,10435000000,19000000,13062000000,71,505.17241379310343,0.8
2024-03-11,DXC,21.0,1.18,0,21.06,23.06,22.23,22.93,22.11,39000000,0.046,0.168,0.82,2636000000,156000000,3399000000,71,25.60975609756098,0.78
2024-03-11,WBA,21.54,0.5,0,21.17,26.02,22.44,24.86,22.73,13067000000,-0.159,0.014,-6.85,30012000000,-5908000000,37052000000,11,-3.1445255474452556,0.81
2024-03-11,KSS,27.19,0.51,0,27.65,24.19,25.62,24.62,27.06,0,0.031,0.082,1.69,4047000000,186000000,5956000000,37,16.088757396449704,0.68
2024-03-11,GM,39.53,1.06,1,40.29,34.64,34.24,34.67,37.75,8442000000,0.049,0.105,1.59,39670000000,2101000000,42979000000,71,24.861635220125784,0.92
2024-03-11,UAL,42.89,1.03,1,44.22,44.95,40.61,45.11,42.27,1325000000,0.044,0.127,1.83,12010000000,599000000,13626000000,71,23.437158469945356,0.88
2024-03-11,KR,54.99,1.07,0,51.14,46.8,45.82,46.21,47.25,-965000000,0.02,0.062,1.02,29372000000,736000000,37064000000,37,53.911764705882355,0.79
2024-03-11,CVS,75.94,1.02,0,74.69,72.02,73.54,71.99,76.09,311000000,0.022,0.049,1.59,79937000000,2046000000,93545000000,71,47.76100628930817,0.85
2024-03-11,CNC,78.03,1.06,0,78.43,70.28,74.79,70.8,77.08,4571000000,0.001,-0.005,0.08,31595000000,45000000,39460000000,71,926.7220902612827,0.8
2024-03-11,WHR,108.66,1.17,0,107.17,126.93,113.11,126.38,112.2,-1000000,0.097,0.065,8.91,4296000000,491000000,5088000000,71,12.195286195286196,0.84
2024-03-11,CAH,115.48,0.49,0,112.71,95.14,103.86,96.8,106.6,16000000,0.006,0.012,1.44,55599000000,353000000,57445000000,71,80.19444444444446,0.97
2024-05-16,F,12.38,1.15,1,12.28,12.31,12.31,11.94,12.6,124000000,0.031,0.065,0.33,39053000000,1332000000,42777000000,46,37.515151515151516,0.91
2024-05-16,AAL,14.79,0.77,0,14.59,14.34,14.34,13.8,14.24,-1536000000,-0.025,0.044,-0.48,10549000000,-312000000,12570000000,46,-30.8125,0.84
2024-05-16,WBA,18.34,0.43,0,17.68,23.44,21.0,22.12,18.96,13067000000,-0.159,0.014,-6.85,30012000000,-5908000000,37052000000,77,-2.677372262773723,0.81
2024-05-16,DXC,19.88,1.06,0,19.64,22.24,21.32,21.42,20.4,-179000000,-0.059,0.149,-1.1,2937000000,-200000000,3386000000,46,-18.07272727272727,0.87
2024-05-16,KSS,25.28,0.83,0,24.81,24.87,26.15,24.99,25.15,0,-0.008,0.068,-0.24,2111000000,-27000000,3382000000,12,-105.33333333333334,0.62
2024-05-16,CVS,57.52,0.82,0,56.03,71.29,72.81,71.55,69.3,35000000,0.013,0.034,0.88,75876000000,1113000000,87983000000,46,65.36363636363636,0.86
2024-05-16,CNC,77.14,1.02,0,76.64,71.87,76.1,72.78,75.43,-8286000000,0.029,0.035,2.17,35762000000,1163000000,40407000000,46,35.54838709677419,0.89
2024-05-16,WHR,91.98,1.12,1,94.93,121.39,109.13,116.97,105.31,0,-0.058,0.057,-4.72,3844000000,-259000000,4489000000,46,-19.48728813559322,0.86
2024-05-16,CAH,98.7,0.44,1,98.35,99.21,106.24,100.53,106.69,7000000,0.005,0.014,1.06,53028000000,258000000,54911000000,46,93.11320754716981,0.97
2019-11-07,F,8.89,0.95,0,8.78,9.2,9.35,9.32,9.01,95000000,0.011,0.066,0.11,32282000000,425000000,36990000000,38,80.81818181818183,0.87
2019-11-07,KR,26.86,0.76,0,25.63,25.32,23.65,24.68,25.11,-4000000,0.011,0.046,0.37,22007000000,297000000,28168000000,82,72.5945945945946,0.78
2019-11-07,DELL,27.51,0.88,0,27.01,27.59,26.39,28.16,26.32,0,0.022,0.102,0.69,15718000000,499000000,22844000000,6,39.86956521739131,0.69
2019-11-07,AAL,30.89,1.13,0,30.8,31.56,29.29,31.18,28.26,-1000000,0.036,0.09,0.96,9115000000,425000000,11911000000,38,32.177083333333336,0.77
2019-11-07,CNC,53.09,1.16,1,51.35,54.61,48.74,52.91,46.57,65000000,0.005,0.032,0.23,16847000000,95000000,18976000000,38,230.82608695652175,0.89
2019-11-07,CAH,53.2,0.42,0,50.95,47.83,46.57,47.5,47.97,-14000000,-0.132,0.018,-16.65,35662000000,-4922000000,37341000000,38,-3.1951951951951956,0.96
2019-11-07,MCK,137.31,0.43,1,139.61,130.1,140.33,132.1,140.35,-78000000,-0.013,-0.011,-4.0,54749000000,-730000000,57616000000,38,-34.3275,0.95
2024-04-04,AAL,13.83,0.72,0,14.79,14.37,14.04,14.32,14.75,-1536000000,-0.025,0.044,-0.48,10549000000,-312000000,12570000000,4,-28.8125,0.84
2024-04-04,WBA,18.98,0.44,0,20.1,25.12,22.26,23.94,21.45,13067000000,-0.159,0.014,-6.85,30012000000,-5908000000,37052000000,35,-2.7708029197080295,0.81
2024-04-04,DXC,20.9,1.17,0,20.91,22.82,22.26,22.5,21.37,-179000000,-0.059,0.149,-1.1,2937000000,-200000000,3386000000,4,-18.999999999999996,0.87
2024-04-04,KSS,25.69,0.48,0,27.38,24.43,26.32,25.07,27.02,0,0.031,0.082,1.69,4047000000,186000000,5956000000,61,15.201183431952664,0.68
2024-04-04,KR,57.44,1.11,0,57.0,47.36,47.86,47.07,50.84,-965000000,0.02,0.062,1.02,29372000000,736000000,37064000000,61,56.31372549019608,0.79
2024-04-04,CNC,72.05,0.95,0,76.09,70.84,75.86,71.7,76.95,-8286000000,0.029,0.035,2.17,35762000000,1163000000,40407000000,4,33.20276497695853,0.89
2024-04-04,CVS,73.9,1.06,0,77.61,72.18,74.9,72.65,75.83,35000000,0.013,0.034,0.88,75876000000,1113000000,87983000000,4,83.97727272727273,0.86
2024-04-04,BBY,79.0,1.16,1,80.69,74.87,74.93,74.98,77.02,-5000000,0.031,0.065,2.13,11645000000,460000000,14646000000,61,37.08920187793427,0.8
2024-04-04,CAH,110.12,0.49,0,111.5,97.0,106.71,99.03,108.99,7000000,0.005,0.014,1.06,53028000000,258000000,54911000000,4,103.88679245283019,0.97
2024-03-07,F,12.41,1.08,0,12.34,12.21,11.44,12.23,12.02,-1802000000,-0.011,0.005,-0.13,43432000000,-526000000,45962000000,67,-95.46153846153845,0.94
2024-03-07,AAL,14.9,0.75,0,15.2,14.31,13.46,14.38,14.46,-1519000000,0.001,0.094,0.03,10435000000,19000000,13062000000,67,513.7931034482758,0.8
2024-03-07,DXC,20.43,1.14,0,21.16,23.16,22.25,22.96,22.19,39000000,0.046,0.168,0.82,2636000000,156000000,3399000000,67,24.914634146341463,0.78
2024-03-07,WBA,20.94,0.49,0,21.17,26.3,22.47,24.96,22.94,13067000000,-0.159,0.014,-6.85,30012000000,-5908000000,37052000000,7,-3.0569343065693433,0.81
2024-03-07,KSS,26.83,0.5,0,27.69,24.17,25.45,24.54,27.14,0,0.031,0.082,1.69,4047000000,186000000,5956000000,33,15.875739644970414,0.68
2024-03-07,UAL,44.12,1.06,1,44.65,44.96,40.54,45.16,42.23,1325000000,0.044,0.127,1.83,12010000000,599000000,13626000000,67,24.109289617486336,0.88
2024-03-07,KR,55.48,1.08,0,49.6,46.66,45.6,46.15,46.84,-965000000,0.02,0.062,1.02,29372000000,736000000,37064000000,33,54.3921568627451,0.79
2024-03-07,CVS,74.3,1.0,0,74.95,71.96,73.46,71.93,76.23,311000000,0.022,0.049,1.59,79937000000,2046000000,93545000000,67,46.72955974842767,0.85
2024-03-07,CNC,79.66,1.08,0,78.86,70.03,74.65,70.67,76.9,4571000000,0.001,-0.005,0.08,31595000000,45000000,39460000000,67,946.0807600950119,0.8
2024-03-07,WHR,108.14,1.17,0,107.17,127.46,113.43,126.61,112.73,-1000000,0.097,0.065,8.91,4296000000,491000000,5088000000,67,12.13692480359147,0.84
2024-03-07,CAH,113.67,0.48,0,111.48,94.44,103.41,96.51,106.03,16000000,0.006,0.012,1.44,55599000000,353000000,57445000000,67,78.9375,0.97
2023-11-08,F,10.05,0.92,1,10.2,12.48,12.64,12.53,11.75,-67000000,0.027,0.132,0.3,37548000000,1199000000,43801000000,39,33.50000000000001,0.86
2023-11-08,AAL,12.01,0.58,1,11.43,14.62,14.6,14.76,12.56,2967000000,-0.04,-0.055,-0.83,10308000000,-545000000,13482000000,39,-14.46987951807229,0.76
2023-11-08,WBA,21.0,0.51,1,21.37,31.03,25.62,29.81,22.05,1387000000,-0.005,0.044,-0.21,28947000000,-180000000,35422000000,69,-100.0,0.82
2023-11-08,LNC,22.58,0.91,1,22.49,26.13,25.12,25.12,23.94,1131000000,0.203,0.243,4.83,4312000000,853000000,4203000000,39,4.674948240165631,1.03
2023-11-08,GM,27.56,0.81,1,28.3,35.14,34.03,35.07,31.14,2932000000,0.069,0.068,2.21,35842000000,3064000000,44131000000,39,12.470588235294118,0.81
2023-11-08,UAL,38.04,0.86,1,35.86,46.39,47.28,47.22,41.29,12000000,0.079,0.139,3.47,10042000000,1138000000,14484000000,39,10.962536023054755,0.69
2023-11-08,VLO,121.58,1.07,1,125.37,126.96,128.66,126.89,134.02,122000000,0.068,0.094,7.49,34645000000,2622000000,38404000000,39,16.232309746328436,0.9
2021-12-15,KR,46.22,1.06,1,44.68,38.81,42.26,39.87,41.64,-77000000,0.015,0.05,0.64,24959000000,483000000,31860000000,39,72.21875,0.78
2021-12-15,CAH,49.21,0.31,1,48.14,54.32,50.75,54.46,48.65,4000000,0.006,0.014,0.94,42326000000,271000000,43968000000,76,52.351063829787236,0.96
2021-12-15,MPC,62.48,1.17,1,62.99,57.72,61.46,59.49,64.55,917000000,0.021,0.063,1.1,29563000000,694000000,32491000000,76,56.79999999999999,0.91
2021-12-15,PSX,70.52,1.03,1,71.25,77.73,73.44,78.41,76.39,238000000,0.013,0.075,0.91,27890000000,402000000,30243000000,76,77.49450549450549,0.92
2021-12-15,MCK,232.29,0.53,1,227.09,197.89,209.2,200.5,216.03,139000000,0.004,0.015,1.73,63224000000,267000000,66576000000,76,134.27167630057804,0.95
2023-11-01,HBI,4.11,0.95,1,4.28,5.24,4.63,4.98,4.37,-9111000,-0.026,0.056,-0.11,1040995000,-38799000,1511306000,32,-37.36363636363637,0.69
2023-11-01,F,9.91,0.9,1,10.83,12.56,12.83,12.59,11.91,-67000000,0.027,0.132,0.3,37548000000,1199000000,43801000000,32,33.03333333333334,0.86
2023-11-01,AAL,11.14,0.54,1,11.16,14.67,14.83,14.87,12.85,2967000000,-0.04,-0.055,-0.83,10308000000,-545000000,13482000000,32,-13.421686746987953,0.76
2023-11-01,DXC,20.29,1.12,1,19.91,24.86,23.0,24.38,20.71,76000000,0.029,0.826,0.49,2633000000,99000000,3436000000,32,41.40816326530612,0.77
2023-11-01,WBA,20.63,0.5,1,21.29,31.45,26.14,30.17,22.45,1387000000,-0.005,0.044,-0.21,28947000000,-180000000,35422000000,62,-98.23809523809524,0.82
2023-11-01,LNC,21.44,0.87,1,21.78,26.47,25.16,25.32,24.16,1131000000,0.203,0.243,4.83,4312000000,853000000,4203000000,32,4.438923395445134,1.03
2023-11-01,UAL,34.81,0.79,1,34.99,46.52,48.08,47.52,42.55,12000000,0.079,0.139,3.47,10042000000,1138000000,14484000000,32,10.031700288184439,0.69
2023-11-01,KR,45.39,0.96,0,44.48,46.52,46.35,46.61,45.18,8000000,-0.005,0.011,-0.25,26475000000,-180000000,33853000000,81,-181.56,0.78
2023-11-01,AAP,51.55,1.13,1,50.49,102.58,63.65,94.7,57.13,-1216000,-0.018,0.01,-0.82,1732420000,-48633000,2719079000,25,-62.86585365853659,0.64
2023-11-01,WHR,104.54,1.17,1,115.79,138.38,137.52,137.69,129.53,0,0.017,0.082,1.51,4127000000,83000000,4926000000,32,69.2317880794702,0.84
2022-06-02,GPS,10.9,1.15,0,10.81,20.01,14.35,18.26,12.79,1293000000,-0.047,-0.019,-0.44,2381000000,-162000000,3477000000,33,-24.772727272727273,0.68
2022-06-02,WMT,42.5,0.82,0,41.48,47.73,47.58,47.8,48.54,-1998000000,0.015,0.043,0.25,106847000000,2054000000,141569000000,33,170.0,0.75
2022-06-02,WBA,43.43,1.15,0,42.55,47.74,46.67,47.78,44.26,479000000,0.009,0.02,0.33,26025000000,289000000,32597000000,2,131.6060606060606,0.8
2022-06-02,KR,52.88,0.85,0,51.18,46.38,52.07,47.42,55.21,16000000,0.015,0.058,0.91,35842000000,664000000,44600000000,12,58.10989010989011,0.8
2022-06-02,CAH,54.5,0.33,1,56.54,53.63,55.78,52.97,58.47,79000000,-0.031,0.014,-5.05,43154000000,-1390000000,44836000000,63,-10.792079207920793,0.96
2022-06-02,MCK,318.58,0.69,1,327.28,247.12,294.79,255.33,319.99,57000000,0.006,0.015,2.5,62784000000,368000000,66102000000,63,127.43199999999999,0.95
2023-06-27,HBI,4.54,1.15,1,4.58,6.69,4.95,6.12,4.49,-14771000,-0.025,0.048,-0.1,939717000,-34404000,1389410000,87,-46.23217922606925,0.68
2023-06-27,GPS,8.92,1.0,1,9.19,10.75,10.14,10.9,8.79,1224000000,-0.005,0.039,-0.05,2062000000,-18000000,3276000000,59,-178.39999999999998,0.63
2023-06-27,AAL,17.35,0.93,0,16.51,14.44,14.92,14.44,14.65,1460000000,0.001,0.046,0.02,9840000000,10000000,12189000000,88,1133.9869281045753,0.81
2023-06-27,KSS,22.68,0.7,1,22.57,26.82,24.01,26.25,21.24,188000000,-0.02,0.08,-0.64,2047000000,-70000000,3571000000,59,-35.4375,0.57
2023-06-27,WBA,28.64,0.7,0,31.56,35.54,33.68,35.21,32.23,364000000,0.003,0.014,0.14,28826000000,118000000,35415000000,27,204.57142857142856,0.81
2023-06-27,KR,46.77,0.74,0,46.33,46.63,47.05,46.47,47.66,957000000,0.021,0.058,1.33,35080000000,962000000,45165000000,38,35.16541353383459,0.78
2023-06-27,AAP,68.32,1.19,0,68.39,144.11,116.9,138.55,101.51,-674000,0.014,0.053,0.81,1946931000,48323000,3417594000,66,84.34567901234567,0.57
2023-06-27,CVS,68.68,1.04,0,69.11,87.13,75.37,85.41,70.41,395000000,0.025,0.053,1.66,71903000000,2136000000,84944000000,88,41.37349397590362,0.85
2023-06-27,CAH,93.09,0.47,0,90.82,76.19,80.23,77.49,84.85,74000000,0.007,0.014,1.35,48702000000,345000000,50487000000,88,68.95555555555555,0.96
2023-06-27,VLO,115.35,1.13,1,112.58,122.14,123.31,124.0,113.04,10000000,0.084,0.114,8.28,32142000000,3067000000,36439000000,88,13.931159420289855,0.88
2021-11-10,KR,42.47,0.98,1,41.56,37.6,41.27,38.71,41.17,-77000000,0.015,0.05,0.64,24959000000,483000000,31860000000,4,66.359375,0.78
2021-11-10,VLO,76.86,1.06,1,77.27,70.37,70.82,72.74,73.03,32000000,0.016,0.025,1.13,28613000000,463000000,29520000000,41,68.01769911504425,0.97
2021-11-10,PSX,77.53,1.13,1,77.55,77.55,75.52,79.07,74.58,238000000,0.013,0.075,0.91,27890000000,402000000,30243000000,41,85.19780219780219,0.92
2023-06-07,HBI,4.63,1.17,1,4.24,7.05,5.41,6.4,4.62,-14771000,-0.025,0.048,-0.1,939717000,-34404000,1389410000,67,-47.14867617107943,0.68
2023-06-07,GPS,9.36,1.05,1,8.36,10.72,10.65,10.92,8.88,1224000000,-0.005,0.039,-0.05,2062000000,-18000000,3276000000,39,-187.2,0.63
2023-06-07,AAL,15.16,0.81,1,14.64,14.26,14.94,14.27,14.03,1460000000,0.001,0.046,0.02,9840000000,10000000,12189000000,68,990.8496732026144,0.81
2023-06-07,KSS,21.99,0.68,1,20.03,27.19,25.14,26.68,21.39,188000000,-0.02,0.08,-0.64,2047000000,-70000000,3571000000,39,-34.359375,0.57
2023-06-07,LNC,23.95,1.06,1,21.97,35.46,25.64,33.44,21.17,-4901000000,-0.231,-0.285,-5.2,0,-881000000,3814000000,68,-4.605769230769231,0.0
2023-06-07,WBA,31.93,0.78,0,30.73,35.97,34.3,35.5,33.21,364000000,0.003,0.014,0.14,28826000000,118000000,35415000000,7,228.07142857142856,0.81
2023-06-07,KR,45.46,0.72,0,46.53,46.73,46.86,46.64,48.23,957000000,0.021,0.058,1.33,35080000000,962000000,45165000000,18,34.180451127819545,0.78
2023-06-07,AAP,65.54,1.14,0,85.69,150.91,127.48,145.74,115.31,-674000,0.014,0.053,0.81,1946931000,48323000,3417594000,46,80.91358024691358,0.57
2023-06-07,CNC,67.69,0.96,0,64.83,77.82,68.4,75.66,66.37,325000000,0.029,0.041,2.05,34315000000,1130000000,38889000000,68,33.019512195121955,0.88
2023-06-07,CVS,71.48,1.08,0,69.09,88.67,77.7,87.4,71.91,395000000,0.025,0.053,1.66,71903000000,2136000000,84944000000,68,43.06024096385543,0.85
2023-06-07,CAH,83.27,0.42,0,83.65,73.86,78.47,76.18,81.7,74000000,0.007,0.014,1.35,48702000000,345000000,50487000000,68,61.68148148148148,0.96
2021-04-15,KR,37.19,0.91,1,37.17,33.66,33.73,33.87,35.07,1000000,-0.003,0.022,-0.1,23691000000,-77000000,30737000000,75,-371.9,0.77
2021-04-15,CAH,60.87,0.45,0,60.44,53.16,55.45,53.14,56.32,12000000,0.003,0.02,0.41,37463000000,119000000,39275000000,15,148.46341463414635,0.95
2021-04-15,MCK,191.37,0.51,0,191.61,165.41,181.37,167.9,184.85,71000000,0.011,0.019,4.19,55845000000,666000000,59142000000,15,45.67303102625298,0.94
2022-03-16,AAL,16.47,1.13,1,14.55,19.72,17.9,19.37,16.95,1211000000,-0.099,-0.077,-1.44,8663000000,-931000000,9427000000,75,-11.4375,0.92
2022-03-16,MPC,74.86,1.19,1,76.36,63.74,69.55,64.6,75.06,956000000,0.022,0.068,1.28,32184000000,774000000,35438000000,75,58.484375,0.91
2022-03-16,PSX,76.5,1.05,1,80.56,78.83,79.48,78.3,84.78,150000000,0.039,0.071,2.89,29814000000,1273000000,32604000000,75,26.470588235294116,0.91
2022-03-16,MCK,291.36,0.63,1,281.79,219.2,245.53,221.96,265.51,20000000,-0.0,0.008,-0.05,65186000000,-7000000,68614000000,75,-6306.493506493507,0.95
2019-12-11,F,9.11,0.98,0,9.01,9.25,9.08,9.36,8.89,95000000,0.011,0.066,0.11,32282000000,425000000,36990000000,72,82.81818181818181,0.87
2019-12-11,DELL,24.17,0.78,0,24.25,27.51,26.18,28.13,26.12,0,0.022,0.102,0.69,15718000000,499000000,22844000000,40,35.02898550724638,0.69
2019-12-11,AAL,26.86,0.98,0,27.68,31.02,28.31,30.32,28.55,-1000000,0.036,0.09,0.96,9115000000,425000000,11911000000,72,27.979166666666668,0.77
2019-12-11,KR,28.02,0.8,1,27.54,25.19,24.87,24.52,25.96,-1000000,0.009,0.037,0.32,21798000000,263000000,27974000000,32,87.5625,0.78
2019-12-11,CAH,54.28,0.42,0,54.58,48.38,48.51,47.75,51.7,-14000000,-0.132,0.018,-16.65,35662000000,-4922000000,37341000000,72,-3.26006006006006,0.96
2019-12-11,MCK,143.36,0.44,1,143.11,132.98,142.17,133.84,142.09,-78000000,-0.013,-0.011,-4.0,54749000000,-730000000,57616000000,72,-35.84,0.95
